image_path,class_id
/root/IP102/train/Thrips/39944.jpg,Thrips
/root/IP102/train/Thrips/39237.jpg,Thrips
/root/IP102/train/Thrips/39306.jpg,Thrips
/root/IP102/train/Thrips/39579.jpg,Thrips
/root/IP102/train/Thrips/39657.jpg,Thrips
/root/IP102/train/Thrips/39265.jpg,Thrips
/root/IP102/train/Thrips/39623.jpg,Thrips
/root/IP102/train/Thrips/39742.jpg,Thrips
/root/IP102/train/Thrips/39822.jpg,Thrips
/root/IP102/train/Thrips/39830.jpg,Thrips
/root/IP102/train/Thrips/39733.jpg,Thrips
/root/IP102/train/Thrips/39613.jpg,Thrips
/root/IP102/train/Thrips/39601.jpg,Thrips
/root/IP102/train/Thrips/39767.jpg,Thrips
/root/IP102/train/Thrips/39183.jpg,Thrips
/root/IP102/train/Thrips/39626.jpg,Thrips
/root/IP102/train/Thrips/39893.jpg,Thrips
/root/IP102/train/Thrips/39587.jpg,Thrips
/root/IP102/train/Thrips/39673.jpg,Thrips
/root/IP102/train/Thrips/39280.jpg,Thrips
/root/IP102/train/Thrips/39649.jpg,Thrips
/root/IP102/train/Thrips/39995.jpg,Thrips
/root/IP102/train/Thrips/39505.jpg,Thrips
/root/IP102/train/Thrips/39408.jpg,Thrips
/root/IP102/train/Thrips/39136.jpg,Thrips
/root/IP102/train/Thrips/39902.jpg,Thrips
/root/IP102/train/Thrips/39170.jpg,Thrips
/root/IP102/train/Thrips/39973.jpg,Thrips
/root/IP102/train/Thrips/39215.jpg,Thrips
/root/IP102/train/Thrips/39485.jpg,Thrips
/root/IP102/train/Thrips/39130.jpg,Thrips
/root/IP102/train/Thrips/39731.jpg,Thrips
/root/IP102/train/Thrips/39211.jpg,Thrips
/root/IP102/train/Thrips/39753.jpg,Thrips
/root/IP102/train/Thrips/39672.jpg,Thrips
/root/IP102/train/Thrips/39946.jpg,Thrips
/root/IP102/train/Thrips/39905.jpg,Thrips
/root/IP102/train/Thrips/39166.jpg,Thrips
/root/IP102/train/Thrips/39196.jpg,Thrips
/root/IP102/train/Thrips/39436.jpg,Thrips
/root/IP102/train/Thrips/39362.jpg,Thrips
/root/IP102/train/Thrips/39849.jpg,Thrips
/root/IP102/train/Thrips/39449.jpg,Thrips
/root/IP102/train/Thrips/39727.jpg,Thrips
/root/IP102/train/Thrips/39329.jpg,Thrips
/root/IP102/train/Thrips/39524.jpg,Thrips
/root/IP102/train/Thrips/39831.jpg,Thrips
/root/IP102/train/Thrips/39551.jpg,Thrips
/root/IP102/train/Thrips/39848.jpg,Thrips
/root/IP102/train/Thrips/39591.jpg,Thrips
/root/IP102/train/Thrips/39791.jpg,Thrips
/root/IP102/train/Thrips/39315.jpg,Thrips
/root/IP102/train/Thrips/39363.jpg,Thrips
/root/IP102/train/Thrips/39565.jpg,Thrips
/root/IP102/train/Thrips/39597.jpg,Thrips
/root/IP102/train/Thrips/39966.jpg,Thrips
/root/IP102/train/Thrips/39666.jpg,Thrips
/root/IP102/train/Thrips/39455.jpg,Thrips
/root/IP102/train/Thrips/39818.jpg,Thrips
/root/IP102/train/Thrips/39846.jpg,Thrips
/root/IP102/train/Thrips/39448.jpg,Thrips
/root/IP102/train/Thrips/39584.jpg,Thrips
/root/IP102/train/Thrips/39429.jpg,Thrips
/root/IP102/train/Thrips/39539.jpg,Thrips
/root/IP102/train/Thrips/39760.jpg,Thrips
/root/IP102/train/Thrips/39886.jpg,Thrips
/root/IP102/train/Thrips/39541.jpg,Thrips
/root/IP102/train/Thrips/39992.jpg,Thrips
/root/IP102/train/Thrips/39588.jpg,Thrips
/root/IP102/train/Thrips/39693.jpg,Thrips
/root/IP102/train/Thrips/39258.jpg,Thrips
/root/IP102/train/Thrips/39495.jpg,Thrips
/root/IP102/train/Thrips/39633.jpg,Thrips
/root/IP102/train/Thrips/39213.jpg,Thrips
/root/IP102/train/Thrips/39939.jpg,Thrips
/root/IP102/train/Thrips/39295.jpg,Thrips
/root/IP102/train/Thrips/39654.jpg,Thrips
/root/IP102/train/Thrips/39270.jpg,Thrips
/root/IP102/train/Thrips/39214.jpg,Thrips
/root/IP102/train/Thrips/39717.jpg,Thrips
/root/IP102/train/Thrips/39184.jpg,Thrips
/root/IP102/train/Thrips/39794.jpg,Thrips
/root/IP102/train/Thrips/39746.jpg,Thrips
/root/IP102/train/Thrips/39427.jpg,Thrips
/root/IP102/train/Thrips/39542.jpg,Thrips
/root/IP102/train/Thrips/39379.jpg,Thrips
/root/IP102/train/Thrips/39492.jpg,Thrips
/root/IP102/train/Thrips/39151.jpg,Thrips
/root/IP102/train/Thrips/39878.jpg,Thrips
/root/IP102/train/Thrips/39163.jpg,Thrips
/root/IP102/train/Thrips/39837.jpg,Thrips
/root/IP102/train/Thrips/39547.jpg,Thrips
/root/IP102/train/Thrips/39706.jpg,Thrips
/root/IP102/train/Thrips/39631.jpg,Thrips
/root/IP102/train/Thrips/39218.jpg,Thrips
/root/IP102/train/Thrips/39684.jpg,Thrips
/root/IP102/train/Thrips/39762.jpg,Thrips
/root/IP102/train/Thrips/39749.jpg,Thrips
/root/IP102/train/Thrips/39400.jpg,Thrips
/root/IP102/train/Thrips/39776.jpg,Thrips
/root/IP102/train/Thrips/39204.jpg,Thrips
/root/IP102/train/Thrips/39580.jpg,Thrips
/root/IP102/train/Thrips/39987.jpg,Thrips
/root/IP102/train/Thrips/39398.jpg,Thrips
/root/IP102/train/Thrips/39387.jpg,Thrips
/root/IP102/train/Thrips/39431.jpg,Thrips
/root/IP102/train/Thrips/39724.jpg,Thrips
/root/IP102/train/Thrips/39529.jpg,Thrips
/root/IP102/train/Thrips/39235.jpg,Thrips
/root/IP102/train/Thrips/39253.jpg,Thrips
/root/IP102/train/Thrips/39720.jpg,Thrips
/root/IP102/train/Thrips/39596.jpg,Thrips
/root/IP102/train/Thrips/39288.jpg,Thrips
/root/IP102/train/Thrips/39212.jpg,Thrips
/root/IP102/train/Thrips/39333.jpg,Thrips
/root/IP102/train/Thrips/39420.jpg,Thrips
/root/IP102/train/Thrips/39488.jpg,Thrips
/root/IP102/train/Thrips/39625.jpg,Thrips
/root/IP102/train/Thrips/39865.jpg,Thrips
/root/IP102/train/Thrips/39135.jpg,Thrips
/root/IP102/train/Thrips/39983.jpg,Thrips
/root/IP102/train/Thrips/39754.jpg,Thrips
/root/IP102/train/Thrips/39895.jpg,Thrips
/root/IP102/train/Thrips/39917.jpg,Thrips
/root/IP102/train/Thrips/39926.jpg,Thrips
/root/IP102/train/Thrips/39922.jpg,Thrips
/root/IP102/train/Thrips/39385.jpg,Thrips
/root/IP102/train/Thrips/39618.jpg,Thrips
/root/IP102/train/Thrips/39305.jpg,Thrips
/root/IP102/train/Thrips/39603.jpg,Thrips
/root/IP102/train/Thrips/39954.jpg,Thrips
/root/IP102/train/Thrips/39407.jpg,Thrips
/root/IP102/train/Thrips/39826.jpg,Thrips
/root/IP102/train/Thrips/39207.jpg,Thrips
/root/IP102/train/Thrips/39711.jpg,Thrips
/root/IP102/train/Thrips/39986.jpg,Thrips
/root/IP102/train/Thrips/39903.jpg,Thrips
/root/IP102/train/Thrips/39520.jpg,Thrips
/root/IP102/train/Thrips/39478.jpg,Thrips
/root/IP102/train/Thrips/39635.jpg,Thrips
/root/IP102/train/Thrips/39756.jpg,Thrips
/root/IP102/train/Thrips/39629.jpg,Thrips
/root/IP102/train/Thrips/39371.jpg,Thrips
/root/IP102/train/Thrips/39361.jpg,Thrips
/root/IP102/train/Thrips/39559.jpg,Thrips
/root/IP102/train/Thrips/39197.jpg,Thrips
/root/IP102/train/Thrips/39388.jpg,Thrips
/root/IP102/train/Thrips/39662.jpg,Thrips
/root/IP102/train/Thrips/39287.jpg,Thrips
/root/IP102/train/Thrips/39809.jpg,Thrips
/root/IP102/train/Thrips/39220.jpg,Thrips
/root/IP102/train/Thrips/39977.jpg,Thrips
/root/IP102/train/Thrips/39900.jpg,Thrips
/root/IP102/train/Thrips/39238.jpg,Thrips
/root/IP102/train/Thrips/39523.jpg,Thrips
/root/IP102/train/Thrips/39240.jpg,Thrips
/root/IP102/train/Thrips/39692.jpg,Thrips
/root/IP102/train/Thrips/39356.jpg,Thrips
/root/IP102/train/Thrips/39571.jpg,Thrips
/root/IP102/train/Thrips/39249.jpg,Thrips
/root/IP102/train/Thrips/39882.jpg,Thrips
/root/IP102/train/Thrips/39674.jpg,Thrips
/root/IP102/train/Thrips/39433.jpg,Thrips
/root/IP102/train/Thrips/39841.jpg,Thrips
/root/IP102/train/Thrips/39892.jpg,Thrips
/root/IP102/train/Thrips/39143.jpg,Thrips
/root/IP102/train/Thrips/39891.jpg,Thrips
/root/IP102/train/Thrips/39439.jpg,Thrips
/root/IP102/train/Thrips/39847.jpg,Thrips
/root/IP102/train/Thrips/39200.jpg,Thrips
/root/IP102/train/Thrips/39964.jpg,Thrips
/root/IP102/train/Thrips/39812.jpg,Thrips
/root/IP102/train/Thrips/39650.jpg,Thrips
/root/IP102/train/Thrips/39974.jpg,Thrips
/root/IP102/train/Thrips/39870.jpg,Thrips
/root/IP102/train/Thrips/39652.jpg,Thrips
/root/IP102/train/Thrips/39366.jpg,Thrips
/root/IP102/train/Thrips/39521.jpg,Thrips
/root/IP102/train/Thrips/39989.jpg,Thrips
/root/IP102/train/Thrips/39454.jpg,Thrips
/root/IP102/train/Thrips/39936.jpg,Thrips
/root/IP102/train/Thrips/39446.jpg,Thrips
/root/IP102/train/Thrips/39991.jpg,Thrips
/root/IP102/train/Thrips/39929.jpg,Thrips
/root/IP102/train/Thrips/39522.jpg,Thrips
/root/IP102/train/Thrips/39457.jpg,Thrips
/root/IP102/train/Thrips/39516.jpg,Thrips
/root/IP102/train/Thrips/39351.jpg,Thrips
/root/IP102/train/Thrips/39766.jpg,Thrips
/root/IP102/train/Thrips/39725.jpg,Thrips
/root/IP102/train/Thrips/39345.jpg,Thrips
/root/IP102/train/Thrips/39399.jpg,Thrips
/root/IP102/train/Thrips/39466.jpg,Thrips
/root/IP102/train/Thrips/39562.jpg,Thrips
/root/IP102/train/Thrips/39242.jpg,Thrips
/root/IP102/train/Thrips/39595.jpg,Thrips
/root/IP102/train/Thrips/39353.jpg,Thrips
/root/IP102/train/Thrips/39219.jpg,Thrips
/root/IP102/train/Thrips/39179.jpg,Thrips
/root/IP102/train/Thrips/39186.jpg,Thrips
/root/IP102/train/Thrips/39836.jpg,Thrips
/root/IP102/train/Thrips/39616.jpg,Thrips
/root/IP102/train/Thrips/39274.jpg,Thrips
/root/IP102/train/Thrips/39968.jpg,Thrips
/root/IP102/train/Thrips/39875.jpg,Thrips
/root/IP102/train/Thrips/39421.jpg,Thrips
/root/IP102/train/Thrips/39428.jpg,Thrips
/root/IP102/train/Thrips/39883.jpg,Thrips
/root/IP102/train/Thrips/39858.jpg,Thrips
/root/IP102/train/Thrips/39956.jpg,Thrips
/root/IP102/train/Thrips/39263.jpg,Thrips
/root/IP102/train/Thrips/39798.jpg,Thrips
/root/IP102/train/Thrips/39223.jpg,Thrips
/root/IP102/train/Thrips/39331.jpg,Thrips
/root/IP102/train/Thrips/39156.jpg,Thrips
/root/IP102/train/Thrips/39161.jpg,Thrips
/root/IP102/train/Thrips/39614.jpg,Thrips
/root/IP102/train/Thrips/39769.jpg,Thrips
/root/IP102/train/Thrips/39885.jpg,Thrips
/root/IP102/train/Thrips/39814.jpg,Thrips
/root/IP102/train/Thrips/39392.jpg,Thrips
/root/IP102/train/Thrips/39862.jpg,Thrips
/root/IP102/train/Thrips/39477.jpg,Thrips
/root/IP102/train/Thrips/39349.jpg,Thrips
/root/IP102/train/Thrips/39496.jpg,Thrips
/root/IP102/train/Thrips/39390.jpg,Thrips
/root/IP102/train/Thrips/39578.jpg,Thrips
/root/IP102/train/Thrips/39605.jpg,Thrips
/root/IP102/train/Thrips/39795.jpg,Thrips
/root/IP102/train/Thrips/39169.jpg,Thrips
/root/IP102/train/Thrips/39174.jpg,Thrips
/root/IP102/train/Thrips/39365.jpg,Thrips
/root/IP102/train/Thrips/39866.jpg,Thrips
/root/IP102/train/Thrips/39620.jpg,Thrips
/root/IP102/train/Thrips/39198.jpg,Thrips
/root/IP102/train/Thrips/39996.jpg,Thrips
/root/IP102/train/Thrips/39593.jpg,Thrips
/root/IP102/train/Thrips/39245.jpg,Thrips
/root/IP102/train/Thrips/39465.jpg,Thrips
/root/IP102/train/Thrips/39422.jpg,Thrips
/root/IP102/train/Thrips/39309.jpg,Thrips
/root/IP102/train/Thrips/39217.jpg,Thrips
/root/IP102/train/Thrips/39177.jpg,Thrips
/root/IP102/train/Thrips/39484.jpg,Thrips
/root/IP102/train/Thrips/39508.jpg,Thrips
/root/IP102/train/Thrips/39726.jpg,Thrips
/root/IP102/train/Thrips/39898.jpg,Thrips
/root/IP102/train/Thrips/39518.jpg,Thrips
/root/IP102/train/Thrips/39199.jpg,Thrips
/root/IP102/train/Thrips/39844.jpg,Thrips
/root/IP102/train/Thrips/39942.jpg,Thrips
/root/IP102/train/Thrips/40002.jpg,Thrips
/root/IP102/train/Thrips/39997.jpg,Thrips
/root/IP102/train/Thrips/39504.jpg,Thrips
/root/IP102/train/Thrips/39336.jpg,Thrips
/root/IP102/train/Thrips/39528.jpg,Thrips
/root/IP102/train/Thrips/39142.jpg,Thrips
/root/IP102/train/Thrips/39817.jpg,Thrips
/root/IP102/train/Thrips/39909.jpg,Thrips
/root/IP102/train/Thrips/39243.jpg,Thrips
/root/IP102/train/Thrips/39806.jpg,Thrips
/root/IP102/train/Thrips/39250.jpg,Thrips
/root/IP102/train/Thrips/39127.jpg,Thrips
/root/IP102/train/Thrips/39957.jpg,Thrips
/root/IP102/train/Thrips/39659.jpg,Thrips
/root/IP102/train/Thrips/39784.jpg,Thrips
/root/IP102/train/Thrips/39864.jpg,Thrips
/root/IP102/train/Thrips/39538.jpg,Thrips
/root/IP102/train/Thrips/39781.jpg,Thrips
/root/IP102/train/Thrips/39332.jpg,Thrips
/root/IP102/train/Thrips/39396.jpg,Thrips
/root/IP102/train/Thrips/39510.jpg,Thrips
/root/IP102/train/Thrips/39735.jpg,Thrips
/root/IP102/train/Thrips/39572.jpg,Thrips
/root/IP102/train/Thrips/39640.jpg,Thrips
/root/IP102/train/Thrips/39206.jpg,Thrips
/root/IP102/train/Thrips/39783.jpg,Thrips
/root/IP102/train/Thrips/39476.jpg,Thrips
/root/IP102/valid/Thrips/39326.jpg,Thrips
/root/IP102/valid/Thrips/39228.jpg,Thrips
/root/IP102/valid/Thrips/39300.jpg,Thrips
/root/IP102/valid/Thrips/39906.jpg,Thrips
/root/IP102/valid/Thrips/39949.jpg,Thrips
/root/IP102/valid/Thrips/39908.jpg,Thrips
/root/IP102/valid/Thrips/39664.jpg,Thrips
/root/IP102/valid/Thrips/39308.jpg,Thrips
/root/IP102/valid/Thrips/39655.jpg,Thrips
/root/IP102/valid/Thrips/39774.jpg,Thrips
